InvoiceID,Date,Region,State,City,Distributor,RetailerType,Product,Category,UnitsSold,UnitPrice,DiscountPct,Revenue,ReturnPct,SalesRep,CustomerType,CustomerID
INV009736,2023-12-15,South,Kerala,Thiruvananthapuram,Distributor_4,Kirana,Pepsi 1.25L,Beverage,45,71.49,2,3152.66,0,Rep_4,New,1000
INV005684,2023-12-15,North,Punjab,Ludhiana,Distributor_6,Kirana,Pepsi 500ml,Beverage,32,33.9,5,1030.44,1,Rep_4,Returning,1006
INV006788,2023-12-15,West,Madhya Pradesh,Indore,Distributor_6,Kirana,Pepsi 1.25L,Beverage,76,66.84,0,5080.02,0,Rep_17,Returning,3911
INV001440,2023-12-15,South,Karnataka,Bengaluru,Distributor_5,Hypermarket,Mirinda 500ml,Beverage,111,30.64,5,3230.59,0,Rep_16,New,1816
INV004492,2023-12-16,South,Karnataka,Bengaluru,Distributor_6,Kirana,Tropicana Orange 1L,Juice,73,109.08,5,7564.59,2,Rep_19,Returning,3018
INV000055,2023-12-16,East,West Bengal,Siliguri,Distributor_2,HoReCa,Pepsi 500ml,Beverage,56,33.73,5,1794.66,0,Rep_12,Returning,3984
INV005724,2023-12-16,West,Gujarat,Surat,Distributor_4,Hypermarket,Tropicana Mixed Fruit 1L,Juice,62,115.07,10,6420.87,3,Rep_2,New,4151
INV011926,2023-12-16,West,Gujarat,Vadodara,Distributor_15,Hypermarket,Lays Masala 52g,Snack,80,20.74,10,1493.15,0,Rep_11,New,2567
INV003685,2023-12-16,North,Punjab,Ludhiana,Distributor_14,Kirana,Pepsi 1.25L,Beverage,93,70.77,0,6581.34,1,Rep_2,New,2428
INV005457,2023-12-16,East,Bihar,Gaya,Distributor_4,Supermarket,Kurkure Masala 55g,Snack,118,20.3,5,2275.25,1,Rep_7,Returning,4184
INV004794,2023-12-16,North,Uttar Pradesh,Lucknow,Distributor_14,Hypermarket,Lays Classic 52g,Snack,31,20.8,2,631.8,1,Rep_12,New,3456
INV004786,2023-12-16,East,Bihar,Patna,Distributor_12,Kirana,Lays Masala 52g,Snack,91,19.85,0,1806.62,0,Rep_17,Returning,3343
INV002275,2023-12-16,North,Uttar Pradesh,Kanpur,Distributor_2,Kirana,Tropicana Mixed Fruit 1L,Juice,30,116.21,0,3486.42,1,Rep_9,Returning,3562
INV006130,2023-12-16,North,Uttar Pradesh,Lucknow,Distributor_11,Hypermarket,7UP 500ml,Beverage,143,28.76,5,3907.53,2,Rep_1,Returning,3618
INV010327,2023-12-16,North,Punjab,Amritsar,Distributor_5,Kirana,Pepsi 500ml,Beverage,127,34.48,0,4378.51,0,Rep_5,New,3400
INV006752,2023-12-16,North,Punjab,Ludhiana,Distributor_6,Supermarket,Tropicana Orange 1L,Juice,46,110.71,0,5092.46,0,Rep_4,Returning,2361
INV000122,2023-12-16,East,Odisha,Cuttack,Distributor_4,HoReCa,Tropicana Orange 1L,Juice,79,113.36,0,8955.8,0,Rep_18,Returning,1592
INV011343,2023-12-16,West,Maharashtra,Mumbai,Distributor_8,Hypermarket,Lays Masala 52g,Snack,128,19.11,10,2200.93,1,Rep_9,Returning,3828
INV011310,2023-12-16,East,Odisha,Bhubaneswar,Distributor_5,Supermarket,Pepsi 500ml,Beverage,57,36.14,0,2059.92,0,Rep_4,Returning,2168
INV004352,2023-12-16,North,Uttar Pradesh,Kanpur,Distributor_8,Supermarket,Quaker Oats 1kg,Grocery,8,183.38,0,1467.04,0,Rep_4,New,2566
INV006656,2023-12-16,South,Tamil Nadu,Chennai,Distributor_4,Kirana,Kurkure Masala 55g,Snack,149,19.23,0,2865.22,0,Rep_19,Returning,1430
INV004313,2023-12-17,North,Haryana,Gurugram,Distributor_11,HoReCa,Pepsi 500ml,Beverage,84,36.35,15,2595.28,0,Rep_9,Returning,2599
INV004317,2023-12-17,East,Bihar,Gaya,Distributor_11,Kirana,Tropicana Mixed Fruit 1L,Juice,13,110.79,2,1411.47,0,Rep_18,Returning,4166
INV002928,2023-12-17,North,Punjab,Ludhiana,Distributor_12,Kirana,Tropicana Mixed Fruit 1L,Juice,47,116.62,2,5371.53,3,Rep_2,New,2160
INV000984,2023-12-17,East,Bihar,Patna,Distributor_9,HoReCa,Lays Masala 52g,Snack,159,20.42,10,2922.43,0,Rep_16,Returning,3796
INV006308,2023-12-17,East,West Bengal,Siliguri,Distributor_13,Supermarket,Lays Classic 52g,Snack,259,19.44,2,4935.1,0,Rep_16,New,1471
INV000279,2023-12-17,South,Karnataka,Bengaluru,Distributor_7,Hypermarket,Pepsi 1.25L,Beverage,117,70.18,0,8210.61,1,Rep_16,New,1411
INV000681,2023-12-17,South,Telangana,Hyderabad,Distributor_6,Kirana,Quaker Oats 1kg,Grocery,54,187.37,10,9105.95,0,Rep_2,Returning,2456
INV011227,2023-12-17,South,Tamil Nadu,Madurai,Distributor_8,Kirana,Mirinda 500ml,Beverage,108,31.05,2,3286.43,1,Rep_1,Returning,4525
INV004382,2023-12-17,West,Gujarat,Vadodara,Distributor_12,Supermarket,7UP 500ml,Beverage,68,30.59,0,2080.12,2,Rep_2,Returning,1335
INV001628,2023-12-17,South,Karnataka,Bengaluru,Distributor_12,Kirana,Lays Classic 52g,Snack,32,20.15,0,644.93,0,Rep_13,Returning,3684
INV003872,2023-12-17,East,Odisha,Cuttack,Distributor_4,Kirana,7UP 500ml,Beverage,25,30.4,0,759.94,0,Rep_18,Returning,1294
INV009203,2023-12-17,North,Uttar Pradesh,Lucknow,Distributor_4,Supermarket,Mirinda 500ml,Beverage,155,31.38,15,4133.77,0,Rep_14,Returning,2815
INV005605,2023-12-17,South,Kerala,Thiruvananthapuram,Distributor_5,Hypermarket,Tropicana Orange 1L,Juice,7,108.71,5,722.95,0,Rep_18,Returning,2625
INV011640,2023-12-17,West,Gujarat,Vadodara,Distributor_7,Kirana,Pepsi 1.25L,Beverage,71,71.67,0,5088.7,0,Rep_14,Returning,3409
INV009918,2023-12-17,East,Bihar,Gaya,Distributor_8,Supermarket,Pepsi 500ml,Beverage,175,36.34,5,6040.99,0,Rep_5,New,2508
INV004724,2023-12-17,North,Punjab,Amritsar,Distributor_10,Supermarket,Tropicana Orange 1L,Juice,30,105.48,5,3006.32,2,Rep_6,Returning,4146
INV007654,2023-12-17,South,Karnataka,Mysuru,Distributor_3,Supermarket,Tropicana Mixed Fruit 1L,Juice,38,116.91,0,4442.75,3,Rep_8,New,3360
INV005761,2023-12-17,West,Maharashtra,Pune,Distributor_11,Supermarket,7UP 500ml,Beverage,144,28.79,5,3937.92,0,Rep_3,Returning,4106
INV010007,2023-12-17,North,Delhi,New Delhi,Distributor_7,HoReCa,Tropicana Orange 1L,Juice,42,108.82,5,4341.8,0,Rep_3,New,1670
INV009747,2023-12-18,South,Telangana,Warangal,Distributor_15,Kirana,Tropicana Orange 1L,Juice,78,110.72,5,8204.57,0,Rep_9,New,3143
INV011554,2023-12-18,South,Kerala,Kochi,Distributor_3,Kirana,Quaker Oats 1kg,Grocery,24,179.48,2,4221.29,0,Rep_4,New,1430
INV005463,2023-12-18,West,Rajasthan,Udaipur,Distributor_12,Supermarket,Kurkure Masala 55g,Snack,220,19.82,2,4273.95,0,Rep_7,Returning,3591
INV002864,2023-12-18,North,Punjab,Amritsar,Distributor_1,Supermarket,Lays Masala 52g,Snack,175,20.58,2,3529.16,0,Rep_17,New,4302
INV005860,2023-12-18,West,Maharashtra,Mumbai,Distributor_13,Supermarket,Tropicana Mixed Fruit 1L,Juice,62,111.72,2,6787.99,0,Rep_1,Returning,2123
INV000923,2023-12-18,East,West Bengal,Siliguri,Distributor_9,Kirana,Lays Classic 52g,Snack,93,20.54,2,1871.79,0,Rep_17,Returning,1793
INV004348,2023-12-18,West,Gujarat,Surat,Distributor_1,Supermarket,Quaker Oats 1kg,Grocery,68,186.47,2,12426.48,0,Rep_6,New,1613
INV011750,2023-12-18,West,Madhya Pradesh,Indore,Distributor_6,HoReCa,Pepsi 500ml,Beverage,38,34.74,5,1254.01,1,Rep_5,Returning,3805
INV006085,2023-12-18,North,Uttar Pradesh,Lucknow,Distributor_10,Supermarket,Pepsi 1.25L,Beverage,170,67.53,10,10331.76,0,Rep_10,Returning,2901
INV001999,2023-12-18,West,Maharashtra,Pune,Distributor_13,Supermarket,Tropicana Orange 1L,Juice,14,114.35,0,1600.89,0,Rep_15,Returning,3563
INV003034,2023-12-18,South,Kerala,Kochi,Distributor_12,HoReCa,Lays Classic 52g,Snack,94,19.75,2,1819.22,1,Rep_13,Returning,3243
INV003139,2023-12-18,South,Kerala,Thiruvananthapuram,Distributor_5,Kirana,Mirinda 500ml,Beverage,51,30.76,5,1490.3,0,Rep_7,Returning,1680
INV004327,2023-12-18,South,Tamil Nadu,Coimbatore,Distributor_13,HoReCa,Pepsi 1.25L,Beverage,117,69.6,5,7735.96,1,Rep_15,Returning,4921
INV006040,2023-12-19,North,Haryana,Faridabad,Distributor_10,Hypermarket,Lays Masala 52g,Snack,59,19.38,5,1086.44,0,Rep_20,New,1432
INV011994,2023-12-19,South,Karnataka,Mysuru,Distributor_8,Hypermarket,Pepsi 1.25L,Beverage,137,67.97,2,9125.41,0,Rep_19,New,2545
INV011684,2023-12-19,North,Punjab,Ludhiana,Distributor_2,Kirana,Pepsi 500ml,Beverage,30,35.17,2,1033.95,0,Rep_18,Returning,3520
INV001756,2023-12-19,South,Karnataka,Mysuru,Distributor_5,Supermarket,Kurkure Masala 55g,Snack,95,19.45,0,1847.73,0,Rep_1,Returning,4485
INV002969,2023-12-19,North,Delhi,New Delhi,Distributor_8,Hypermarket,Tropicana Orange 1L,Juice,79,109.25,0,8630.9,0,Rep_1,Returning,1245
INV008813,2023-12-19,East,Odisha,Cuttack,Distributor_12,Supermarket,Kurkure Masala 55g,Snack,163,19.26,0,3139.59,3,Rep_5,Returning,1624
INV009032,2023-12-19,East,Bihar,Patna,Distributor_15,Hypermarket,Mirinda 500ml,Beverage,103,29.38,5,2874.61,0,Rep_4,New,1660
INV001396,2023-12-19,West,Madhya Pradesh,Bhopal,Distributor_10,Kirana,Pepsi 500ml,Beverage,166,34.18,0,5674.57,3,Rep_8,New,3866
INV002236,2023-12-19,North,Punjab,Amritsar,Distributor_13,Supermarket,Tropicana Orange 1L,Juice,11,113.64,5,1187.53,0,Rep_18,Returning,2365
INV010054,2023-12-19,East,West Bengal,Kolkata,Distributor_4,HoReCa,Tropicana Orange 1L,Juice,23,108.83,2,2453.09,0,Rep_6,Returning,3992
INV009341,2023-12-19,East,West Bengal,Siliguri,Distributor_13,Supermarket,Quaker Oats 1kg,Grocery,18,176.5,5,3018.2,0,Rep_9,Returning,2490
INV003301,2023-12-19,West,Rajasthan,Jodhpur,Distributor_5,Hypermarket,Lays Masala 52g,Snack,275,19.94,15,4660.78,1,Rep_19,Returning,4898
INV003879,2023-12-19,East,West Bengal,Siliguri,Distributor_13,Hypermarket,Tropicana Orange 1L,Juice,19,106.22,0,2018.11,2,Rep_1,New,4941
INV001582,2023-12-19,North,Delhi,New Delhi,Distributor_9,HoReCa,Tropicana Mixed Fruit 1L,Juice,48,118.34,0,5680.47,0,Rep_11,New,2102
INV004931,2023-12-19,West,Madhya Pradesh,Indore,Distributor_15,Hypermarket,Quaker Oats 1kg,Grocery,6,179.02,10,966.69,1,Rep_9,Returning,2934
INV001543,2023-12-19,West,Maharashtra,Nagpur,Distributor_12,Kirana,Quaker Oats 1kg,Grocery,51,179.82,2,8987.41,0,Rep_12,Returning,1289
INV004788,2023-12-19,East,West Bengal,Siliguri,Distributor_10,Hypermarket,Kurkure Masala 55g,Snack,40,20.4,5,775.26,3,Rep_12,New,4210
INV004720,2023-12-19,West,Madhya Pradesh,Indore,Distributor_8,Supermarket,Kurkure Masala 55g,Snack,120,19.71,15,2010.19,0,Rep_2,Returning,3392
INV005341,2023-12-19,East,Bihar,Patna,Distributor_15,Kirana,Pepsi 1.25L,Beverage,107,70.93,0,7590.0,1,Rep_5,New,2563
INV006118,2023-12-20,West,Rajasthan,Jodhpur,Distributor_1,Hypermarket,Tropicana Mixed Fruit 1L,Juice,72,114.55,2,8082.61,1,Rep_7,Returning,3009
INV001242,2023-12-20,North,Punjab,Amritsar,Distributor_1,HoReCa,Pepsi 1.25L,Beverage,163,68.82,2,10992.82,2,Rep_13,New,3970
INV005658,2023-12-20,West,Gujarat,Vadodara,Distributor_11,Hypermarket,7UP 500ml,Beverage,164,29.85,0,4894.94,1,Rep_15,New,4445
INV005939,2023-12-20,West,Rajasthan,Udaipur,Distributor_10,Supermarket,Tropicana Mixed Fruit 1L,Juice,57,114.73,0,6539.55,0,Rep_9,New,3798
INV006255,2023-12-20,South,Karnataka,Bengaluru,Distributor_15,Supermarket,Tropicana Mixed Fruit 1L,Juice,56,114.79,0,6428.24,0,Rep_9,Returning,4160
INV007619,2023-12-20,South,Karnataka,Bengaluru,Distributor_4,Supermarket,Pepsi 500ml,Beverage,120,33.34,0,4000.21,0,Rep_11,Returning,4895
INV007378,2023-12-20,North,Haryana,Gurugram,Distributor_7,HoReCa,7UP 500ml,Beverage,90,29.03,0,2613.11,0,Rep_16,New,2860
INV011967,2023-12-20,South,Kerala,Thiruvananthapuram,Distributor_11,Kirana,Tropicana Orange 1L,Juice,5,106.77,5,507.15,0,Rep_15,Returning,3186
INV001232,2023-12-20,South,Telangana,Hyderabad,Distributor_2,HoReCa,Pepsi 1.25L,Beverage,70,67.37,2,4621.9,0,Rep_17,Returning,2707
INV006010,2023-12-20,West,Madhya Pradesh,Bhopal,Distributor_1,Hypermarket,Kurkure Masala 55g,Snack,289,19.45,10,5058.99,1,Rep_9,Returning,4738
INV010221,2023-12-20,South,Karnataka,Mysuru,Distributor_10,HoReCa,Tropicana Mixed Fruit 1L,Juice,61,116.49,5,6750.77,1,Rep_18,Returning,4392
INV005472,2023-12-20,East,Odisha,Cuttack,Distributor_8,Kirana,Lays Masala 52g,Snack,127,20.57,2,2560.08,3,Rep_14,Returning,4392
INV003067,2023-12-20,East,West Bengal,Siliguri,Distributor_12,Kirana,7UP 500ml,Beverage,58,31.04,5,1710.37,0,Rep_20,New,3204
INV001154,2023-12-20,South,Kerala,Kochi,Distributor_4,Kirana,Lays Masala 52g,Snack,171,20.08,10,3090.8,1,Rep_9,New,4575
INV005239,2023-12-20,North,Haryana,Faridabad,Distributor_6,Supermarket,Pepsi 1.25L,Beverage,34,68.34,2,2277.14,2,Rep_17,New,2626
INV007824,2023-12-20,West,Gujarat,Ahmedabad,Distributor_13,Kirana,Tropicana Orange 1L,Juice,24,109.85,0,2636.36,0,Rep_12,New,1632
INV006545,2023-12-20,North,Punjab,Amritsar,Distributor_9,Supermarket,Lays Classic 52g,Snack,203,19.44,5,3748.54,0,Rep_13,Returning,1572
INV004947,2023-12-20,East,Bihar,Patna,Distributor_3,HoReCa,Tropicana Mixed Fruit 1L,Juice,47,110.88,2,5107.34,2,Rep_6,New,4848
INV005970,2023-12-20,North,Uttar Pradesh,Noida,Distributor_6,HoReCa,Pepsi 1.25L,Beverage,106,69.45,10,6625.19,1,Rep_20,Returning,2951
INV009826,2023-12-20,North,Haryana,Gurugram,Distributor_8,HoReCa,Tropicana Mixed Fruit 1L,Juice,20,116.64,5,2216.18,0,Rep_16,New,1048
INV007220,2023-12-21,West,Rajasthan,Jodhpur,Distributor_8,HoReCa,Lays Classic 52g,Snack,140,20.11,10,2533.42,0,Rep_8,Returning,4324
INV009830,2023-12-21,East,Bihar,Gaya,Distributor_5,Supermarket,Pepsi 1.25L,Beverage,116,68.04,2,7734.35,2,Rep_15,New,1129
INV003541,2023-12-21,East,West Bengal,Kolkata,Distributor_2,Kirana,Lays Classic 52g,Snack,233,20.38,0,4749.5,0,Rep_18,New,2097
INV001676,2023-12-21,North,Haryana,Faridabad,Distributor_11,Kirana,Quaker Oats 1kg,Grocery,55,176.93,0,9731.12,0,Rep_6,Returning,4230
INV006776,2023-12-21,North,Delhi,New Delhi,Distributor_15,Supermarket,Lays Classic 52g,Snack,201,20.53,0,4126.32,0,Rep_16,New,3200
INV004061,2023-12-21,West,Gujarat,Ahmedabad,Distributor_2,Hypermarket,Tropicana Mixed Fruit 1L,Juice,74,112.54,0,8328.06,2,Rep_13,Returning,1080
INV011254,2023-12-21,South,Tamil Nadu,Chennai,Distributor_10,HoReCa,Lays Classic 52g,Snack,106,19.61,5,1974.27,1,Rep_7,New,3822
INV006350,2023-12-21,North,Punjab,Amritsar,Distributor_15,Supermarket,Kurkure Masala 55g,Snack,70,20.85,0,1459.83,0,Rep_1,New,2823
INV001280,2023-12-21,East,Bihar,Gaya,Distributor_10,HoReCa,Mirinda 500ml,Beverage,125,30.89,5,3667.7,0,Rep_11,Returning,3140
INV007816,2023-12-21,South,Karnataka,Bengaluru,Distributor_10,Supermarket,Tropicana Mixed Fruit 1L,Juice,59,110.78,2,6405.09,3,Rep_19,Returning,3942
INV003252,2023-12-21,South,Tamil Nadu,Madurai,Distributor_4,Hypermarket,Mirinda 500ml,Beverage,156,29.43,2,4499.39,1,Rep_8,New,1126
INV000753,2023-12-21,South,Karnataka,Bengaluru,Distributor_13,Hypermarket,Quaker Oats 1kg,Grocery,21,173.67,5,3464.67,0,Rep_1,Returning,2878
INV003865,2023-12-21,East,Bihar,Patna,Distributor_14,Kirana,Kurkure Masala 55g,Snack,168,20.63,2,3396.36,2,Rep_13,Returning,1802
INV000647,2023-12-21,East,Bihar,Patna,Distributor_2,Supermarket,Kurkure Masala 55g,Snack,131,20.75,0,2718.36,0,Rep_2,Returning,1882
INV002578,2023-12-21,West,Madhya Pradesh,Indore,Distributor_10,HoReCa,Kurkure Masala 55g,Snack,223,20.53,0,4577.92,1,Rep_1,Returning,3162
INV011410,2023-12-21,North,Punjab,Ludhiana,Distributor_8,Kirana,Tropicana Mixed Fruit 1L,Juice,25,114.49,5,2719.21,3,Rep_2,Returning,2053
INV000994,2023-12-21,North,Delhi,New Delhi,Distributor_9,Supermarket,7UP 500ml,Beverage,90,28.53,5,2439.27,0,Rep_20,New,3808
INV010416,2023-12-21,East,Odisha,Cuttack,Distributor_7,HoReCa,Pepsi 500ml,Beverage,53,33.54,5,1688.51,1,Rep_10,New,1019
INV008023,2023-12-21,South,Karnataka,Mysuru,Distributor_10,Supermarket,Lays Classic 52g,Snack,185,19.67,0,3639.38,0,Rep_4,Returning,2411
INV009534,2023-12-21,North,Delhi,New Delhi,Distributor_2,HoReCa,Tropicana Orange 1L,Juice,49,107.07,0,5246.63,0,Rep_11,Returning,4396
INV010393,2023-12-21,South,Karnataka,Bengaluru,Distributor_4,HoReCa,Lays Classic 52g,Snack,173,20.01,2,3393.13,0,Rep_10,Returning,2235
INV010039,2023-12-22,North,Punjab,Ludhiana,Distributor_15,Kirana,Quaker Oats 1kg,Grocery,38,174.83,0,6643.67,0,Rep_16,Returning,3436
INV001237,2023-12-22,North,Punjab,Ludhiana,Distributor_1,Supermarket,Lays Masala 52g,Snack,73,20.2,10,1326.83,2,Rep_16,Returning,2987
INV002889,2023-12-22,South,Telangana,Warangal,Distributor_11,Supermarket,Tropicana Mixed Fruit 1L,Juice,69,109.68,5,7189.8,0,Rep_20,Returning,2419
INV011672,2023-12-22,East,Odisha,Bhubaneswar,Distributor_14,Supermarket,Pepsi 500ml,Beverage,170,34.65,10,5301.68,0,Rep_3,New,4478
INV007087,2023-12-22,East,West Bengal,Siliguri,Distributor_5,Hypermarket,Kurkure Masala 55g,Snack,38,19.07,2,710.3,2,Rep_3,New,4700
INV005152,2023-12-22,South,Tamil Nadu,Coimbatore,Distributor_10,Kirana,Pepsi 1.25L,Beverage,25,70.62,5,1677.15,0,Rep_9,Returning,4682
INV000623,2023-12-22,South,Karnataka,Bengaluru,Distributor_4,Kirana,Lays Masala 52g,Snack,202,20.24,10,3679.46,0,Rep_6,Returning,1355
INV011109,2023-12-22,North,Delhi,New Delhi,Distributor_7,Kirana,Mirinda 500ml,Beverage,155,31.41,10,4382.28,2,Rep_16,New,2215
INV008399,2023-12-22,East,Odisha,Bhubaneswar,Distributor_7,Hypermarket,Lays Classic 52g,Snack,74,20.97,15,1319.28,0,Rep_17,New,2002
INV009255,2023-12-22,West,Maharashtra,Pune,Distributor_1,HoReCa,7UP 500ml,Beverage,177,30.14,0,5334.31,0,Rep_18,New,2742
INV010114,2023-12-22,East,West Bengal,Kolkata,Distributor_4,HoReCa,Tropicana Orange 1L,Juice,67,112.97,5,7190.35,0,Rep_5,New,1814
INV005836,2023-12-22,North,Uttar Pradesh,Noida,Distributor_14,Supermarket,Tropicana Mixed Fruit 1L,Juice,24,119.85,2,2818.82,0,Rep_4,Returning,2955
INV011703,2023-12-22,East,Odisha,Bhubaneswar,Distributor_11,HoReCa,Quaker Oats 1kg,Grocery,52,173.17,0,9005.1,0,Rep_19,Returning,3816
INV010212,2023-12-22,North,Haryana,Faridabad,Distributor_1,Kirana,Pepsi 1.25L,Beverage,178,70.39,2,12277.98,0,Rep_9,Returning,3567
INV005743,2023-12-22,East,Odisha,Cuttack,Distributor_1,Kirana,Pepsi 500ml,Beverage,143,34.33,2,4811.45,0,Rep_10,New,2375
INV008369,2023-12-22,South,Kerala,Kochi,Distributor_13,Hypermarket,7UP 500ml,Beverage,136,30.36,2,4046.15,1,Rep_9,Returning,1399
INV006696,2023-12-22,South,Tamil Nadu,Coimbatore,Distributor_5,Supermarket,Lays Masala 52g,Snack,47,19.12,2,880.44,0,Rep_5,New,2671
INV008087,2023-12-22,South,Telangana,Hyderabad,Distributor_3,Supermarket,Tropicana Orange 1L,Juice,51,106.7,2,5333.03,0,Rep_18,Returning,3059
INV000212,2023-12-22,North,Punjab,Ludhiana,Distributor_1,Hypermarket,Mirinda 500ml,Beverage,11,30.02,10,297.22,0,Rep_16,New,3851
INV008528,2023-12-22,West,Maharashtra,Pune,Distributor_1,Kirana,7UP 500ml,Beverage,37,31.11,15,978.5,0,Rep_15,Returning,3414
INV002164,2023-12-22,East,Odisha,Cuttack,Distributor_13,Supermarket,Kurkure Masala 55g,Snack,109,19.19,2,2049.54,0,Rep_10,New,3728
INV011809,2023-12-22,North,Punjab,Ludhiana,Distributor_10,Hypermarket,Kurkure Masala 55g,Snack,246,20.73,2,4997.79,0,Rep_9,New,1151
INV004523,2023-12-23,West,Gujarat,Surat,Distributor_3,Kirana,Lays Masala 52g,Snack,141,19.46,5,2606.17,0,Rep_1,New,1459
INV008170,2023-12-23,East,Bihar,Gaya,Distributor_1,HoReCa,Tropicana Orange 1L,Juice,59,110.17,10,5849.92,5,Rep_13,New,3861
INV000909,2023-12-23,North,Punjab,Amritsar,Distributor_12,HoReCa,Mirinda 500ml,Beverage,57,30.54,2,1706.03,0,Rep_12,Returning,2581
INV000988,2023-12-23,North,Uttar Pradesh,Kanpur,Distributor_2,Supermarket,Lays Classic 52g,Snack,22,20.91,0,459.95,0,Rep_10,New,1861
INV000429,2023-12-23,East,Odisha,Cuttack,Distributor_4,Kirana,Lays Classic 52g,Snack,232,19.43,10,4057.42,0,Rep_7,Returning,1557
INV004274,2023-12-23,East,Bihar,Patna,Distributor_4,Kirana,7UP 500ml,Beverage,53,29.52,5,1486.33,0,Rep_1,Returning,3224
INV007971,2023-12-23,South,Tamil Nadu,Madurai,Distributor_3,Supermarket,Tropicana Orange 1L,Juice,62,109.48,2,6652.17,0,Rep_9,New,1045
INV001174,2023-12-23,East,Bihar,Gaya,Distributor_4,HoReCa,Kurkure Masala 55g,Snack,164,20.06,0,3289.24,0,Rep_3,Returning,3189
INV005942,2023-12-23,South,Telangana,Warangal,Distributor_2,Hypermarket,Quaker Oats 1kg,Grocery,68,171.32,10,10484.98,0,Rep_10,Returning,4978
INV003714,2023-12-23,West,Rajasthan,Jodhpur,Distributor_11,Hypermarket,7UP 500ml,Beverage,58,29.95,10,1563.29,0,Rep_17,New,1812
INV000784,2023-12-23,North,Haryana,Faridabad,Distributor_6,Hypermarket,Tropicana Mixed Fruit 1L,Juice,34,114.78,5,3707.55,2,Rep_5,Returning,4863
INV001750,2023-12-23,North,Haryana,Faridabad,Distributor_11,Hypermarket,Kurkure Masala 55g,Snack,81,19.33,0,1565.76,3,Rep_5,Returning,4739
INV007064,2023-12-23,East,Odisha,Cuttack,Distributor_15,Supermarket,Kurkure Masala 55g,Snack,205,19.68,10,3630.11,0,Rep_2,Returning,4951
INV008544,2023-12-24,West,Rajasthan,Jaipur,Distributor_9,Kirana,Mirinda 500ml,Beverage,135,28.84,0,3893.69,2,Rep_5,New,4646
INV002836,2023-12-24,North,Haryana,Gurugram,Distributor_12,Kirana,Pepsi 1.25L,Beverage,65,72.67,2,4629.14,0,Rep_2,Returning,1898
INV003469,2023-12-24,South,Tamil Nadu,Chennai,Distributor_7,Supermarket,Kurkure Masala 55g,Snack,247,19.07,0,4709.17,0,Rep_7,Returning,4476
INV007594,2023-12-24,West,Rajasthan,Jodhpur,Distributor_12,Supermarket,Lays Classic 52g,Snack,55,19.99,5,1044.71,0,Rep_3,New,1074
INV009921,2023-12-24,South,Tamil Nadu,Madurai,Distributor_11,HoReCa,Quaker Oats 1kg,Grocery,20,175.46,0,3509.26,0,Rep_14,New,1599
INV005959,2023-12-24,West,Gujarat,Ahmedabad,Distributor_12,Hypermarket,Lays Masala 52g,Snack,273,19.34,5,5015.87,0,Rep_6,New,1013
INV005427,2023-12-24,West,Gujarat,Vadodara,Distributor_12,HoReCa,Lays Classic 52g,Snack,94,19.76,0,1857.36,0,Rep_10,New,1999
INV009605,2023-12-24,West,Gujarat,Vadodara,Distributor_14,Supermarket,Mirinda 500ml,Beverage,170,29.4,10,4498.59,0,Rep_14,Returning,4173
INV002465,2023-12-24,East,Odisha,Cuttack,Distributor_13,HoReCa,7UP 500ml,Beverage,185,31.16,5,5475.89,0,Rep_6,Returning,1467
INV009122,2023-12-24,South,Tamil Nadu,Madurai,Distributor_14,HoReCa,Tropicana Orange 1L,Juice,44,107.88,5,4509.5,1,Rep_5,New,1620
INV001020,2023-12-24,North,Delhi,New Delhi,Distributor_8,Hypermarket,Tropicana Orange 1L,Juice,50,108.37,10,4876.71,0,Rep_20,Returning,3695
INV010075,2023-12-24,South,Kerala,Kochi,Distributor_5,Supermarket,Tropicana Orange 1L,Juice,21,115.24,0,2419.95,0,Rep_13,New,3059
INV006904,2023-12-24,East,West Bengal,Siliguri,Distributor_8,Supermarket,Tropicana Mixed Fruit 1L,Juice,47,114.63,15,4579.33,0,Rep_19,Returning,3190
INV004031,2023-12-24,North,Uttar Pradesh,Noida,Distributor_7,Kirana,Tropicana Orange 1L,Juice,24,105.79,2,2488.21,0,Rep_18,New,1971
INV010978,2023-12-24,South,Kerala,Kochi,Distributor_8,HoReCa,Quaker Oats 1kg,Grocery,38,179.54,5,6481.32,3,Rep_17,New,4776
INV006299,2023-12-25,East,Bihar,Gaya,Distributor_14,Hypermarket,Kurkure Masala 55g,Snack,290,20.58,0,5969.65,0,Rep_6,Returning,1240
INV005628,2023-12-25,North,Punjab,Amritsar,Distributor_15,Supermarket,Lays Masala 52g,Snack,125,20.94,0,2617.39,1,Rep_12,New,3717
INV011736,2023-12-25,South,Karnataka,Bengaluru,Distributor_11,Kirana,Pepsi 1.25L,Beverage,133,67.79,15,7664.06,2,Rep_5,Returning,1481
INV004784,2023-12-25,North,Uttar Pradesh,Noida,Distributor_6,Hypermarket,Quaker Oats 1kg,Grocery,48,178.11,0,8549.41,0,Rep_9,New,4038
INV004537,2023-12-25,North,Punjab,Amritsar,Distributor_5,HoReCa,Lays Classic 52g,Snack,31,20.45,2,621.29,0,Rep_3,New,4964
INV011162,2023-12-25,North,Punjab,Amritsar,Distributor_15,HoReCa,Tropicana Orange 1L,Juice,10,107.38,15,912.73,0,Rep_8,Returning,3656
