CustomerID,LastPurchaseDate,Status
3141,2024-11-29,Active
3142,2024-08-28,Churned
3143,2024-08-19,Churned
3144,2023-12-27,Churned
3145,2024-10-25,Churned
3146,2024-10-03,Churned
3147,2023-02-14,Churned
3148,2024-12-21,Active
3149,2024-11-19,Active
3150,2024-09-22,Churned
3151,2024-01-21,Churned
3152,2024-12-12,Active
3153,2024-07-31,Churned
3155,2024-08-10,Churned
3156,2024-02-01,Churned
3157,2024-06-02,Churned
3158,2024-12-01,Active
3159,2024-11-11,Active
3160,2024-07-29,Churned
3161,2024-09-29,Churned
3162,2024-10-31,Churned
3163,2024-02-21,Churned
3164,2023-11-01,Churned
3165,2024-08-07,Churned
3166,2024-10-25,Churned
3167,2024-12-16,Active
3168,2024-04-14,Churned
3169,2023-11-02,Churned
3170,2024-11-15,Active
3171,2024-12-18,Active
3172,2024-12-20,Active
3173,2024-11-04,Active
3175,2024-12-31,Active
3176,2024-02-10,Churned
3177,2024-08-11,Churned
3178,2024-03-02,Churned
3180,2023-07-27,Churned
3181,2023-07-23,Churned
3182,2024-01-04,Churned
3184,2024-11-02,Active
3185,2024-02-08,Churned
3186,2024-06-15,Churned
3187,2024-12-12,Active
3188,2024-08-03,Churned
3189,2024-03-30,Churned
3190,2023-12-24,Churned
3191,2023-09-12,Churned
3192,2023-12-27,Churned
3193,2024-04-13,Churned
3194,2024-06-12,Churned
3195,2023-10-10,Churned
3196,2024-03-11,Churned
3197,2024-03-22,Churned
3198,2024-12-27,Active
3199,2023-06-07,Churned
3200,2023-12-21,Churned
3201,2024-12-01,Active
3202,2024-05-18,Churned
3203,2024-06-20,Churned
3204,2024-06-02,Churned
3205,2023-05-18,Churned
3206,2024-11-20,Active
3207,2024-10-24,Churned
3208,2024-11-12,Active
3209,2024-12-21,Active
3210,2023-05-28,Churned
3211,2023-04-16,Churned
3212,2024-11-20,Active
3213,2024-12-11,Active
3214,2024-11-13,Active
3215,2024-05-30,Churned
3216,2024-04-26,Churned
3217,2024-12-08,Active
3219,2023-09-18,Churned
3221,2024-05-21,Churned
3222,2024-01-26,Churned
3223,2024-05-04,Churned
3224,2023-12-23,Churned
3225,2024-08-04,Churned
3226,2023-12-02,Churned
3227,2024-11-15,Active
3228,2024-10-30,Churned
3229,2024-10-21,Churned
3230,2024-12-31,Active
3231,2024-09-20,Churned
3232,2024-12-14,Active
3233,2023-09-06,Churned
3234,2024-02-09,Churned
3235,2024-03-02,Churned
3236,2024-12-30,Active
3237,2024-12-13,Active
3238,2024-02-03,Churned
3239,2024-10-12,Churned
3240,2023-12-09,Churned
3241,2024-04-16,Churned
3242,2024-12-29,Active
3243,2024-11-20,Active
3244,2023-05-05,Churned
3245,2023-07-04,Churned
3246,2023-06-24,Churned
3247,2024-04-15,Churned
3248,2024-08-22,Churned
3249,2023-10-15,Churned
3250,2024-03-14,Churned
3251,2024-08-23,Churned
3252,2024-10-18,Churned
3253,2024-08-29,Churned
3254,2024-09-14,Churned
3255,2024-01-27,Churned
3256,2024-10-15,Churned
3257,2023-06-14,Churned
3259,2024-06-19,Churned
3260,2024-09-01,Churned
3261,2024-11-23,Active
3262,2024-07-26,Churned
3263,2024-12-25,Active
3264,2024-02-16,Churned
3265,2024-03-28,Churned
3266,2024-09-19,Churned
3267,2024-02-18,Churned
3269,2023-09-25,Churned
3270,2023-12-28,Churned
3271,2024-03-20,Churned
3272,2024-11-02,Active
3273,2024-03-22,Churned
3274,2023-03-23,Churned
3275,2024-11-08,Active
3276,2024-12-10,Active
3277,2024-08-07,Churned
3278,2024-01-01,Churned
3279,2024-08-18,Churned
3280,2024-10-11,Churned
3281,2024-11-18,Active
3282,2023-08-03,Churned
3283,2024-12-16,Active
3284,2023-06-07,Churned
3285,2024-11-17,Active
3286,2023-09-21,Churned
3287,2023-11-13,Churned
3289,2024-11-10,Active
3290,2024-08-17,Churned
3291,2024-03-09,Churned
3292,2024-07-04,Churned
3293,2024-12-11,Active
3294,2024-01-20,Churned
3295,2024-06-13,Churned
3296,2024-10-28,Churned
3297,2024-10-31,Churned
3298,2024-10-21,Churned
3299,2024-11-30,Active
3300,2024-05-24,Churned
3301,2024-12-10,Active
3302,2024-11-29,Active
3303,2024-11-11,Active
3304,2024-07-12,Churned
3305,2023-04-28,Churned
3306,2024-05-20,Churned
3307,2023-09-01,Churned
3308,2024-09-04,Churned
3309,2024-12-24,Active
3310,2024-05-31,Churned
3311,2024-12-18,Active
3312,2024-12-02,Active
3313,2023-10-11,Churned
3314,2024-10-01,Churned
3315,2023-08-30,Churned
3316,2024-12-18,Active
3317,2023-06-16,Churned
3318,2023-07-31,Churned
3319,2024-10-02,Churned
3320,2024-10-10,Churned
3321,2024-06-17,Churned
3322,2024-10-12,Churned
3323,2024-10-29,Churned
3324,2024-06-11,Churned
3325,2024-09-22,Churned
3326,2024-12-08,Active
3327,2024-09-29,Churned
3328,2024-12-01,Active
3329,2024-01-06,Churned
3331,2024-11-22,Active
3332,2023-07-19,Churned
3333,2024-02-25,Churned
3334,2023-11-06,Churned
3335,2024-12-11,Active
3336,2024-12-26,Active
3337,2024-04-12,Churned
3338,2024-07-30,Churned
3339,2023-11-28,Churned
3340,2024-11-08,Active
3341,2024-09-17,Churned
3342,2024-08-28,Churned
3343,2023-12-16,Churned
3344,2023-09-21,Churned
3345,2023-11-23,Churned
3346,2023-10-07,Churned
3347,2024-10-19,Churned
3348,2024-09-08,Churned
3349,2024-12-19,Active
3350,2024-03-12,Churned
3351,2023-07-05,Churned
3352,2024-07-09,Churned
3353,2023-10-19,Churned
3354,2024-05-24,Churned
3355,2024-07-11,Churned
3356,2024-12-09,Active
3357,2024-12-17,Active
3358,2024-04-29,Churned
3359,2024-10-19,Churned
3360,2023-12-17,Churned
3361,2024-12-10,Active
3362,2024-06-16,Churned
3363,2024-10-15,Churned
3364,2024-08-06,Churned
3365,2024-12-18,Active
3366,2024-04-18,Churned
3367,2023-06-24,Churned
3368,2023-11-11,Churned
3369,2023-03-13,Churned
3370,2024-07-12,Churned
3371,2023-09-11,Churned
3372,2024-11-13,Active
3373,2024-01-24,Churned
3374,2024-03-07,Churned
3375,2024-05-18,Churned
3376,2023-03-05,Churned
3377,2024-09-28,Churned
3379,2024-10-03,Churned
3380,2024-10-27,Churned
3381,2023-04-23,Churned
3382,2024-12-13,Active
3383,2023-11-23,Churned
3385,2024-10-24,Churned
3386,2024-03-22,Churned
3387,2024-08-06,Churned
3388,2024-10-24,Churned
3389,2023-03-17,Churned
3390,2024-11-05,Active
3391,2024-11-11,Active
3392,2024-07-08,Churned
3393,2024-11-02,Active
3394,2024-07-09,Churned
3396,2024-09-11,Churned
3397,2024-01-30,Churned
3398,2023-10-13,Churned
3399,2024-03-05,Churned
3400,2024-08-30,Churned
3401,2024-12-11,Active
3402,2023-10-31,Churned
3403,2024-12-28,Active
3404,2023-10-31,Churned
3405,2024-05-20,Churned
3406,2023-12-30,Churned
3407,2024-07-15,Churned
3408,2023-10-27,Churned
3409,2023-12-17,Churned
3410,2024-05-03,Churned
3411,2023-05-07,Churned
3412,2024-07-24,Churned
3413,2023-04-04,Churned
3414,2024-08-02,Churned
3415,2024-01-25,Churned
3416,2024-10-19,Churned
3417,2024-08-26,Churned
3418,2024-10-18,Churned
3419,2024-06-13,Churned
3420,2024-04-27,Churned
3421,2023-05-30,Churned
3422,2024-08-09,Churned
3423,2024-08-24,Churned
3424,2024-04-13,Churned
3425,2024-08-06,Churned
3426,2024-09-07,Churned
3427,2024-11-08,Active
3428,2023-04-23,Churned
3429,2024-08-16,Churned
3430,2024-10-03,Churned
3431,2024-12-13,Active
3432,2024-08-30,Churned
3433,2024-11-13,Active
3434,2024-11-10,Active
3435,2024-11-29,Active
3436,2024-09-24,Churned
3437,2024-09-24,Churned
3438,2024-12-14,Active
3439,2024-04-15,Churned
3440,2024-10-07,Churned
3441,2024-08-05,Churned
3442,2024-11-03,Active
3443,2023-09-23,Churned
3444,2023-10-06,Churned
3445,2024-09-17,Churned
3446,2024-10-05,Churned
3447,2024-01-28,Churned
3448,2024-11-17,Active
3449,2024-06-25,Churned
3450,2024-08-18,Churned
3451,2023-06-23,Churned
3452,2024-11-23,Active
3453,2024-07-05,Churned
3454,2023-10-26,Churned
3455,2024-10-07,Churned
3456,2024-07-29,Churned
3457,2024-08-13,Churned
3458,2024-03-09,Churned
3459,2024-07-12,Churned
3460,2023-07-19,Churned
3461,2023-05-17,Churned
3462,2024-07-10,Churned
3463,2024-07-12,Churned
3464,2024-01-20,Churned
3465,2024-08-27,Churned
3466,2024-12-23,Active
3467,2024-03-03,Churned
3468,2024-08-02,Churned
3469,2024-09-19,Churned
3470,2024-07-31,Churned
3471,2024-06-13,Churned
3472,2024-12-18,Active
3475,2024-07-15,Churned
3476,2024-05-01,Churned
3477,2024-12-24,Active
3478,2024-12-15,Active
3479,2024-05-12,Churned
3480,2024-09-25,Churned
3481,2024-09-07,Churned
3482,2024-12-29,Active
3483,2023-04-07,Churned
3484,2024-10-23,Churned
3485,2023-10-31,Churned
3486,2024-09-30,Churned
3487,2023-12-02,Churned
3488,2024-07-13,Churned
3489,2024-11-21,Active
3490,2024-05-26,Churned
3491,2024-03-27,Churned
3492,2024-06-10,Churned
3493,2024-10-12,Churned
3494,2024-12-13,Active
3495,2023-08-14,Churned
3496,2024-04-20,Churned
3497,2024-08-22,Churned
3498,2024-12-06,Active
3499,2024-08-27,Churned
3500,2024-10-19,Churned
3501,2024-06-17,Churned
3502,2023-11-25,Churned
3503,2024-06-11,Churned
3504,2023-06-11,Churned
3505,2024-02-07,Churned
3506,2023-10-02,Churned
3507,2024-10-24,Churned
3508,2024-05-28,Churned
3509,2023-04-03,Churned
3510,2024-10-21,Churned
3511,2024-12-07,Active
3512,2024-12-24,Active
3513,2024-02-18,Churned
3514,2024-11-21,Active
3515,2024-04-29,Churned
3516,2024-09-01,Churned
3517,2024-10-09,Churned
3518,2024-12-16,Active
3519,2024-11-26,Active
3520,2024-03-02,Churned
3521,2023-05-14,Churned
3522,2024-10-21,Churned
3523,2024-10-07,Churned
3524,2024-12-02,Active
3525,2024-12-30,Active
3526,2024-12-18,Active
3527,2024-09-04,Churned
3528,2024-12-03,Active
3529,2024-10-13,Churned
3530,2024-06-06,Churned
3531,2024-11-17,Active
3532,2024-12-03,Active
3533,2024-12-12,Active
3534,2024-10-24,Churned
3535,2023-03-21,Churned
3536,2024-10-24,Churned
3537,2024-04-27,Churned
3538,2024-10-28,Churned
3539,2024-02-18,Churned
3540,2024-02-12,Churned
3541,2024-12-14,Active
3542,2024-05-19,Churned
3543,2024-12-16,Active
3544,2023-07-21,Churned
3545,2024-01-21,Churned
3546,2024-09-11,Churned
3547,2024-09-05,Churned
3548,2024-11-15,Active
3549,2024-07-16,Churned
3550,2024-12-22,Active
3551,2024-09-29,Churned
3552,2024-06-03,Churned
3553,2024-02-10,Churned
3554,2024-08-21,Churned
3555,2024-02-26,Churned
3556,2024-05-05,Churned
3557,2024-05-16,Churned
3558,2024-04-20,Churned
3559,2024-11-27,Active
3560,2024-10-09,Churned
3561,2024-12-09,Active
3562,2024-06-19,Churned
3563,2023-12-18,Churned
3564,2024-11-08,Active
3565,2024-11-05,Active
3566,2023-12-15,Churned
3567,2024-05-31,Churned
3568,2024-09-27,Churned
3569,2024-11-20,Active
3570,2024-05-19,Churned
3571,2024-05-28,Churned
3572,2024-10-24,Churned
3573,2024-08-28,Churned
3574,2023-07-23,Churned
3575,2024-10-09,Churned
3576,2024-11-10,Active
3577,2024-11-01,Active
3578,2024-09-03,Churned
3579,2024-01-30,Churned
3580,2024-04-11,Churned
3581,2024-09-30,Churned
3583,2023-07-23,Churned
3585,2023-03-31,Churned
3586,2024-06-08,Churned
3587,2024-01-23,Churned
3588,2024-10-11,Churned
3590,2023-08-15,Churned
3591,2024-09-29,Churned
3592,2023-10-26,Churned
3593,2023-12-14,Churned
3594,2023-11-15,Churned
3595,2024-12-26,Active
3596,2024-03-22,Churned
3597,2024-06-10,Churned
3598,2024-10-29,Churned
3599,2024-04-24,Churned
3600,2024-06-16,Churned
3601,2023-12-15,Churned
3602,2023-02-26,Churned
3603,2024-10-30,Churned
3604,2024-04-23,Churned
3606,2024-03-05,Churned
3607,2024-03-13,Churned
3608,2024-07-09,Churned
3609,2024-09-14,Churned
3610,2024-09-02,Churned
3611,2024-05-12,Churned
3612,2024-03-21,Churned
3613,2024-12-05,Active
3614,2024-12-06,Active
3615,2024-05-11,Churned
3616,2024-12-02,Active
3617,2024-09-07,Churned
3618,2024-11-23,Active
3619,2023-02-04,Churned
3620,2024-02-03,Churned
3621,2024-09-10,Churned
3622,2024-10-07,Churned
3623,2024-12-15,Active
3624,2024-11-02,Active
3625,2024-10-25,Churned
3626,2024-10-10,Churned
3627,2024-10-27,Churned
3628,2024-11-12,Active
3629,2024-11-03,Active
3630,2024-06-23,Churned
3631,2024-09-08,Churned
3632,2024-09-23,Churned
3633,2024-09-25,Churned
3634,2023-11-10,Churned
3635,2024-04-09,Churned
3637,2024-12-18,Active
3638,2024-07-20,Churned
3639,2024-02-10,Churned
3640,2024-06-27,Churned
3641,2024-04-23,Churned
3642,2023-12-01,Churned
3643,2024-03-29,Churned
3644,2024-03-28,Churned
3645,2024-12-24,Active
3646,2024-05-08,Churned
3647,2024-11-22,Active
3648,2024-06-23,Churned
3649,2024-12-02,Active
3650,2024-07-02,Churned
3651,2024-06-01,Churned
3652,2024-09-15,Churned
3654,2024-12-08,Active
3655,2024-11-06,Active
3656,2024-12-19,Active
3658,2024-06-09,Churned
3659,2024-07-10,Churned
3660,2023-11-28,Churned
3661,2023-12-07,Churned
3662,2024-12-27,Active
3663,2024-11-27,Active
3664,2024-03-20,Churned
3665,2024-11-30,Active
3666,2024-07-02,Churned
3667,2024-10-22,Churned
3669,2023-11-10,Churned
3670,2024-08-27,Churned
3671,2024-12-29,Active
3672,2024-05-04,Churned
3673,2023-07-23,Churned
3674,2024-02-06,Churned
3675,2024-12-29,Active
3676,2024-12-13,Active
3677,2024-10-29,Churned
3678,2024-10-12,Churned
3679,2024-07-14,Churned
3680,2024-07-06,Churned
3681,2024-09-14,Churned
3682,2024-07-11,Churned
3683,2024-07-19,Churned
3684,2024-08-10,Churned
3686,2024-03-22,Churned
3687,2024-10-27,Churned
3688,2024-05-27,Churned
3689,2023-07-12,Churned
3690,2024-09-10,Churned
3691,2024-08-25,Churned
3693,2024-01-12,Churned
3694,2024-12-21,Active
3695,2024-11-28,Active
3696,2024-09-17,Churned
3697,2024-12-08,Active
3698,2024-06-24,Churned
3699,2024-11-10,Active
3700,2023-12-05,Churned
3701,2023-10-26,Churned
3702,2024-01-16,Churned
3703,2024-12-03,Active
3704,2024-11-02,Active
3705,2024-11-02,Active
3706,2024-12-31,Active
3707,2024-05-17,Churned
3708,2024-09-29,Churned
3709,2024-01-24,Churned
3710,2024-04-27,Churned
3711,2024-11-08,Active
3712,2024-11-17,Active
3713,2024-12-13,Active
3714,2023-09-01,Churned
3715,2024-01-16,Churned
3716,2024-10-08,Churned
3717,2023-12-25,Churned
3718,2023-04-15,Churned
3719,2024-09-25,Churned
3720,2024-05-06,Churned
3721,2024-12-05,Active
3722,2023-08-03,Churned
3723,2024-06-27,Churned
3724,2024-09-05,Churned
3725,2024-12-18,Active
3726,2024-08-19,Churned
3727,2024-11-21,Active
3728,2024-09-13,Churned
3729,2024-02-12,Churned
3730,2024-03-20,Churned
3731,2024-12-18,Active
3732,2024-11-02,Active
3733,2024-08-14,Churned
3734,2024-09-10,Churned
3735,2023-01-26,Churned
3736,2024-12-24,Active
3737,2024-02-15,Churned
3738,2024-11-15,Active
3739,2024-05-25,Churned
3740,2024-11-03,Active
3741,2024-09-14,Churned
3742,2024-03-09,Churned
3743,2024-12-03,Active
3744,2024-11-23,Active
3745,2024-09-24,Churned
3746,2024-02-01,Churned
3748,2024-03-30,Churned
3749,2023-10-01,Churned
3750,2024-09-27,Churned
3751,2024-07-01,Churned
3752,2024-07-09,Churned
3753,2024-02-07,Churned
3754,2024-06-01,Churned
3755,2024-08-04,Churned
3756,2024-11-04,Active
3757,2024-11-13,Active
3758,2024-09-17,Churned
3760,2023-07-27,Churned
3761,2024-04-24,Churned
3762,2024-11-27,Active
3763,2024-04-04,Churned
3764,2024-10-02,Churned
3765,2023-12-04,Churned
3766,2024-08-26,Churned
3767,2024-05-05,Churned
3768,2024-10-03,Churned
3769,2024-12-15,Active
3770,2024-05-11,Churned
3771,2024-09-20,Churned
3772,2024-06-14,Churned
3773,2023-11-09,Churned
3774,2024-09-05,Churned
3775,2024-07-29,Churned
3776,2024-04-23,Churned
3777,2024-05-06,Churned
3778,2024-03-24,Churned
3779,2023-11-28,Churned
3780,2024-08-23,Churned
3781,2023-11-11,Churned
3782,2024-02-05,Churned
3783,2024-10-26,Churned
3784,2024-04-08,Churned
3785,2023-11-04,Churned
3786,2024-07-21,Churned
3787,2024-12-27,Active
3788,2023-12-03,Churned
3789,2024-05-05,Churned
3790,2024-12-07,Active
3791,2024-05-22,Churned
3792,2024-12-02,Active
3793,2024-09-24,Churned
3794,2024-08-05,Churned
3795,2024-12-01,Active
3796,2024-04-25,Churned
3797,2024-09-02,Churned
3798,2024-02-07,Churned
3799,2024-10-10,Churned
3800,2023-08-03,Churned
3801,2024-12-06,Active
3802,2024-07-28,Churned
3803,2024-10-13,Churned
3804,2023-02-18,Churned
3805,2024-04-10,Churned
3806,2024-12-02,Active
3807,2023-09-09,Churned
3808,2024-11-24,Active
3809,2024-10-07,Churned
3810,2024-08-24,Churned
3811,2024-02-19,Churned
3812,2024-12-25,Active
3813,2023-12-05,Churned
3814,2024-12-03,Active
3815,2024-10-17,Churned
3816,2024-03-10,Churned
3817,2024-04-02,Churned
3818,2024-10-29,Churned
3819,2024-06-19,Churned
3820,2024-12-25,Active
3821,2023-08-16,Churned
3822,2024-07-31,Churned
3823,2024-01-06,Churned
3824,2024-12-15,Active
3825,2024-10-20,Churned
3826,2024-07-26,Churned
3827,2024-10-08,Churned
3828,2024-05-19,Churned
3829,2024-11-03,Active
3830,2024-05-06,Churned
3831,2024-12-21,Active
3832,2024-06-01,Churned
3833,2024-12-16,Active
3834,2024-03-17,Churned
3835,2024-05-26,Churned
3836,2024-11-15,Active
3838,2024-05-22,Churned
3839,2024-12-04,Active
3841,2023-03-24,Churned
3842,2024-04-20,Churned
3843,2023-08-17,Churned
3844,2024-11-12,Active
3845,2024-12-09,Active
3846,2024-05-30,Churned
3847,2024-07-20,Churned
3848,2024-04-19,Churned
3849,2024-12-27,Active
3850,2024-09-28,Churned
3851,2023-12-22,Churned
3852,2024-09-08,Churned
3853,2024-12-28,Active
3854,2024-07-23,Churned
3855,2023-12-27,Churned
3856,2024-07-23,Churned
3857,2024-01-07,Churned
3858,2024-08-05,Churned
3859,2024-08-30,Churned
3860,2024-05-07,Churned
3861,2024-10-31,Churned
3862,2023-01-30,Churned
3863,2023-11-21,Churned
3864,2024-06-06,Churned
3865,2024-05-23,Churned
3866,2024-06-15,Churned
3867,2024-06-26,Churned
3868,2024-11-08,Active
3869,2024-08-01,Churned
3870,2024-11-08,Active
3871,2024-11-08,Active
3872,2024-05-02,Churned
3873,2023-08-15,Churned
3874,2024-12-16,Active
3875,2023-02-02,Churned
3876,2024-12-25,Active
3877,2024-11-21,Active
3878,2024-04-16,Churned
3879,2024-11-07,Active
3880,2024-08-01,Churned
3881,2024-02-15,Churned
3882,2023-04-10,Churned
3883,2024-08-15,Churned
3884,2023-12-28,Churned
3885,2024-11-10,Active
3886,2024-06-19,Churned
3887,2023-06-02,Churned
3888,2023-02-25,Churned
3889,2024-10-23,Churned
3890,2024-10-21,Churned
3891,2024-05-14,Churned
3892,2024-12-25,Active
3893,2024-08-29,Churned
3894,2024-11-09,Active
3895,2024-05-08,Churned
3896,2024-12-26,Active
3897,2023-04-02,Churned
3898,2024-01-27,Churned
3899,2024-09-19,Churned
3900,2024-09-30,Churned
3901,2024-12-25,Active
3902,2023-08-15,Churned
3903,2023-05-15,Churned
3904,2024-08-13,Churned
3905,2024-11-03,Active
3906,2024-02-12,Churned
3907,2024-12-20,Active
3908,2023-08-02,Churned
3909,2024-07-21,Churned
3910,2023-11-17,Churned
3911,2023-12-15,Churned
3912,2023-06-09,Churned
3913,2023-08-21,Churned
3914,2023-08-09,Churned
3915,2024-07-26,Churned
3916,2023-11-05,Churned
3917,2024-08-01,Churned
3918,2023-07-24,Churned
3920,2023-05-19,Churned
3921,2024-11-09,Active
3922,2024-02-16,Churned
3923,2023-08-24,Churned
3925,2024-07-16,Churned
3926,2023-10-30,Churned
3927,2023-04-16,Churned
3928,2024-08-28,Churned
3929,2024-07-12,Churned
3930,2024-05-08,Churned
3931,2024-08-26,Churned
3932,2023-04-19,Churned
3933,2024-01-23,Churned
3935,2024-08-26,Churned
3936,2024-07-27,Churned
3937,2024-12-30,Active
3938,2024-12-01,Active
3940,2024-11-05,Active
3941,2024-12-26,Active
3942,2024-11-15,Active
3943,2024-08-02,Churned
3944,2024-06-10,Churned
3945,2024-12-10,Active
3947,2024-06-15,Churned
3948,2024-11-23,Active
3949,2023-08-23,Churned
3950,2023-12-28,Churned
3952,2024-08-01,Churned
3953,2023-10-22,Churned
3954,2024-06-29,Churned
3955,2023-12-29,Churned
3956,2024-11-16,Active
3958,2024-12-28,Active
3959,2024-12-23,Active
3960,2024-09-07,Churned
3961,2024-08-08,Churned
3962,2024-08-06,Churned
3963,2024-04-19,Churned
3964,2024-12-30,Active
3965,2024-08-03,Churned
3966,2024-07-17,Churned
3967,2024-12-26,Active
3968,2024-02-07,Churned
3969,2024-06-24,Churned
3970,2024-11-16,Active
3971,2024-12-20,Active
3972,2024-02-13,Churned
3973,2024-12-25,Active
3974,2024-04-04,Churned
3975,2023-09-15,Churned
3976,2024-11-24,Active
3977,2024-12-26,Active
3978,2024-07-31,Churned
3979,2024-11-04,Active
3980,2024-01-29,Churned
3981,2024-05-09,Churned
3982,2024-11-02,Active
3983,2024-03-03,Churned
3984,2024-06-06,Churned
3985,2023-11-12,Churned
3986,2024-12-15,Active
3987,2024-12-18,Active
3988,2024-02-28,Churned
3990,2024-05-15,Churned
3991,2024-03-02,Churned
3992,2024-09-30,Churned
3993,2023-02-26,Churned
3995,2024-11-16,Active
3996,2024-05-09,Churned
3997,2024-04-01,Churned
3998,2023-12-14,Churned
3999,2024-11-28,Active
4000,2023-11-24,Churned
4001,2024-06-12,Churned
4002,2024-10-30,Churned
4003,2024-09-09,Churned
4004,2023-12-03,Churned
4005,2024-08-15,Churned
4006,2024-08-25,Churned
4007,2024-09-03,Churned
4008,2024-10-30,Churned
4009,2024-08-10,Churned
4010,2024-11-09,Active
4011,2024-11-02,Active
4012,2023-10-12,Churned
4013,2024-06-15,Churned
4014,2024-09-24,Churned
4015,2024-10-16,Churned
4016,2024-12-11,Active
4017,2024-11-13,Active
4018,2023-08-25,Churned
4019,2024-10-02,Churned
4020,2024-11-13,Active
4021,2024-10-15,Churned
4022,2024-12-18,Active
4023,2023-08-17,Churned
4024,2024-09-23,Churned
4025,2024-12-24,Active
4026,2024-09-23,Churned
4027,2024-12-22,Active
4028,2024-09-20,Churned
4029,2024-05-05,Churned
4031,2024-10-26,Churned
4032,2024-10-01,Churned
4033,2024-12-12,Active
4034,2024-11-17,Active
4035,2024-08-25,Churned
4036,2024-01-25,Churned
4037,2024-12-28,Active
4038,2024-05-27,Churned
4039,2024-09-25,Churned
4040,2024-08-17,Churned
4041,2024-01-26,Churned
4042,2024-12-27,Active
4043,2024-11-15,Active
4044,2024-09-16,Churned
4045,2023-07-11,Churned
4046,2024-09-27,Churned
4047,2024-10-10,Churned
4048,2024-09-22,Churned
4049,2024-09-19,Churned
4051,2024-12-28,Active
4052,2024-07-16,Churned
4053,2024-11-16,Active
4054,2024-11-27,Active
4055,2024-09-03,Churned
4056,2024-06-13,Churned
4057,2023-09-11,Churned
4058,2024-07-19,Churned
4059,2024-11-20,Active
4060,2024-09-22,Churned
4061,2024-12-17,Active
4062,2024-12-30,Active
4063,2023-11-23,Churned
4064,2024-10-29,Churned
4065,2024-10-27,Churned
4066,2024-06-24,Churned
4067,2023-03-02,Churned
4068,2024-07-11,Churned
4069,2024-10-11,Churned
4070,2024-07-19,Churned
4071,2024-02-09,Churned
4072,2024-08-31,Churned
4073,2024-11-16,Active
4074,2023-10-13,Churned
4076,2024-04-16,Churned
4077,2024-10-22,Churned
4078,2024-10-28,Churned
4079,2024-07-01,Churned
4080,2024-08-19,Churned
4081,2024-12-07,Active
4082,2024-12-22,Active
4083,2024-02-20,Churned
4084,2024-05-22,Churned
4085,2024-11-29,Active
4086,2024-01-04,Churned
4087,2024-08-25,Churned
4088,2024-08-31,Churned
4089,2024-08-03,Churned
4090,2024-05-11,Churned
4091,2024-07-21,Churned
4092,2024-12-01,Active
4093,2024-05-30,Churned
4094,2023-09-14,Churned
4095,2024-08-06,Churned
4096,2023-02-28,Churned
4097,2024-09-15,Churned
4098,2023-12-30,Churned
4099,2024-11-20,Active
4100,2023-05-12,Churned
4101,2024-04-27,Churned
4102,2024-12-08,Active
4103,2024-09-22,Churned
4104,2024-10-20,Churned
4105,2024-07-04,Churned
4106,2024-08-01,Churned
4107,2024-05-25,Churned
4108,2024-01-13,Churned
4109,2024-06-26,Churned
4110,2023-10-01,Churned
4111,2024-01-17,Churned
4112,2023-10-12,Churned
4113,2023-05-21,Churned
4114,2024-09-29,Churned
4115,2024-07-31,Churned
4116,2024-04-24,Churned
4117,2024-08-10,Churned
4119,2024-05-21,Churned
4120,2024-10-14,Churned
4121,2024-11-19,Active
4122,2024-11-24,Active
4123,2023-11-30,Churned
4124,2023-10-11,Churned
4125,2024-06-19,Churned
4126,2024-08-16,Churned
4127,2023-01-13,Churned
4128,2024-12-11,Active
4130,2024-02-23,Churned
4131,2024-11-29,Active
4132,2024-09-20,Churned
4134,2024-01-19,Churned
4136,2024-12-26,Active
4138,2024-11-03,Active
4139,2023-12-05,Churned
4140,2024-10-17,Churned
4141,2024-04-28,Churned
4142,2024-11-26,Active
4143,2024-11-26,Active
4144,2023-08-15,Churned
4145,2024-06-07,Churned
4146,2023-12-17,Churned
4147,2024-02-22,Churned
4148,2024-11-26,Active
4149,2023-05-19,Churned
4150,2024-05-10,Churned
4151,2024-09-26,Churned
4152,2023-11-30,Churned
4153,2023-11-27,Churned
4154,2024-02-15,Churned
4155,2024-11-11,Active
4156,2024-08-08,Churned
4157,2024-10-23,Churned
4158,2023-10-31,Churned
4159,2024-08-13,Churned
4160,2023-12-20,Churned
4161,2024-08-23,Churned
4162,2023-08-23,Churned
4163,2024-06-26,Churned
4164,2024-04-10,Churned
4165,2024-10-30,Churned
4166,2024-09-06,Churned
4167,2024-09-28,Churned
4168,2024-12-13,Active
4169,2024-09-25,Churned
4170,2024-03-30,Churned
4171,2024-11-16,Active
4172,2024-07-27,Churned
4173,2024-04-01,Churned
4174,2024-10-27,Churned
4175,2024-07-19,Churned
4176,2024-10-13,Churned
4177,2023-10-14,Churned
4178,2024-12-12,Active
4179,2024-07-14,Churned
4180,2024-03-26,Churned
4181,2024-04-08,Churned
4182,2024-01-08,Churned
4183,2024-08-16,Churned
4184,2024-12-20,Active
4185,2024-05-23,Churned
4186,2023-07-29,Churned
4187,2023-11-12,Churned
4188,2024-08-24,Churned
4189,2024-11-18,Active
4190,2024-10-08,Churned
4191,2023-04-14,Churned
4192,2024-01-24,Churned
4193,2024-06-22,Churned
4194,2024-04-14,Churned
4195,2024-11-12,Active
4196,2024-09-18,Churned
4197,2024-12-30,Active
4198,2024-07-31,Churned
4199,2023-08-13,Churned
4200,2024-10-13,Churned
4201,2024-10-26,Churned
4202,2024-09-29,Churned
